"projectID";"topic";"title"
"717690";"INSO-10-2015";"SME business model innovation"
"791727";"SMEInst-13-2016-2017";"Engaging SMEs in security research and development"
"662107";"ECSEL-01-2014";"ECSEL Key Applications and Essential Technologies (RIA)"
"655890";"MSCA-IF-2014-EF";"Marie Skłodowska-Curie Individual Fellowships (IF-EF)"
"657215";"MSCA-IF-2014-EF";"Marie Skłodowska-Curie Individual Fellowships (IF-EF)"
"671839";"ERC-PoC-2014";"ERC Proof of Concept Grant"
"815590";"EIC-SMEInst-2018-2020";"SME instrument"
"657182";"MSCA-IF-2014-EF";"Marie Skłodowska-Curie Individual Fellowships (IF-EF)"
"831041";"EIC-FTI-2018-2020";"Fast Track to Innovation (FTI)"
"842967";"MSCA-IF-2018";"Individual Fellowships"
"693021";"ERC-ADG-2015";"ERC Advanced Grant"
"709073";"MSCA-IF-2015-EF";"Marie Skłodowska-Curie Individual Fellowships (IF-EF)"
"101025429";"MSCA-IF-2020";"Individual Fellowships"
"683258";"ERC-CoG-2015";"ERC Consolidator Grant"
"731268";"LCE-02-2016";"Demonstration of smart grid, storage and system integration technologies with increasing share of renewables: distribution system"
"965422";"SC1-DTH-12-2020";"Use of Real-World Data to advance research on the management of complex chronic conditions"
"643481";"PHC-26-2014";"Self management of health and disease: citizen engagement and mHealth"
"748829";"MSCA-IF-2016";"Individual Fellowships"
"741487";"ERC-2016-ADG";"ERC Advanced Grant"
"639227";"ERC-StG-2014";"ERC Starting Grant"
"757802";"ERC-2017-STG";"ERC Starting Grant"
"101003954";"CE-SC5-30-2020";"Plastics in the environment: understanding the sources, transport, distribution and impacts of plastics pollution"
"661010";"MSCA-IF-2014-EF";"Marie Skłodowska-Curie Individual Fellowships (IF-EF)"
"650880";"SIE-01-2014-1";"Stimulating the innovation potential of SMEs for a low carbon energy system"
"732078";"IoT-02-2016";"IoT Horizontal activities"
"743486";"SMEInst-12-2016-2017";"New business models for inclusive, innovative and reflective societies"
"867834";"EIC-SMEInst-2018-2020";"SME instrument"
"868522";"EIC-SMEInst-2018-2020";"SME instrument"
"101021911";"SU-DS02-2020";"Intelligent security and privacy management"
"861145";"MSCA-ITN-2019";"Innovative Training Networks"
"674285";"ICT-37-2014";"Open Disruptive Innovation Scheme (implemented through the SME instrument)"
"762221";"SMEInst-01-2016-2017";"Open Disruptive Innovation Scheme"
"777760";"MSCA-RISE-2017";"Research and Innovation Staff Exchange"
"870294";"CE-BIOTEC-05-2019";"Microorganism communities for plastics bio-degradation (RIA)"
"763094";"SMEInst-09-2016-2017";"Stimulating the innovation potential of SMEs for a low carbon and efficient energy system"
"796830";"MSCA-IF-2017";"Individual Fellowships"
"790397";"ERC-2017-PoC";"ERC-Proof of Concept"
"641322";"ERC-PoC-2014";"ERC Proof of Concept Grant"
"101018894";"ERC-2020-ADG";"ERC ADVANCED GRANT"
"825176";"ERC-2018-PoC";"ERC Proof of Concept Grant"
"643806";"PHC-26-2014";"Self management of health and disease: citizen engagement and mHealth"
"679479";"ERC-StG-2015";"ERC Starting Grant"
"899066";"MSCA-IF-2019";"Individual Fellowships"
"101032077";"MSCA-IF-2020";"Individual Fellowships"
"714102";"ERC-2016-STG";"ERC Starting Grant"
"885396";"ERC-2019-ADG";"ERC Advanced Grant"
"832250";"MSCA-IF-2018";"Individual Fellowships"
"834878";"ERC-2018-ADG";"ERC Advanced Grant"
"759721";"ERC-2017-STG";"ERC Starting Grant"
"702172";"MSCA-IF-2015-EF";"Marie Skłodowska-Curie Individual Fellowships (IF-EF)"
"884197";"LC-SC3-RES-23-2019";"Development of next generation biofuel and alternative renewable fuel technologies for aviation and shipping"
"705287";"MSCA-IF-2015-EF";"Marie Skłodowska-Curie Individual Fellowships (IF-EF)"
"706642";"MSCA-IF-2015-EF";"Marie Skłodowska-Curie Individual Fellowships (IF-EF)"
"747438";"MSCA-IF-2016";"Individual Fellowships"
"744021";"SMEInst-07-2016-2017";"Stimulating the innovation potential of SMEs for sustainable and competitive agriculture, forestry, agri-food and bio-based sectors"
"707270";"MSCA-IF-2015-EF";"Marie Skłodowska-Curie Individual Fellowships (IF-EF)"
"773830";"SFS-36-2017";"Co-fund on One Health (zoonoses – emerging threats)"
"749368";"MSCA-IF-2016";"Individual Fellowships"
"846299";"MSCA-IF-2018";"Individual Fellowships"
"893077";"MSCA-IF-2019";"Individual Fellowships"
"840456";"MSCA-IF-2018";"Individual Fellowships"
"753874";"MSCA-IF-2016";"Individual Fellowships"
"871998";"MSCA-RISE-2019";"Research and Innovation Staff Exchange"
"752102";"MSCA-IF-2016";"Individual Fellowships"
"757850";"ERC-2017-STG";"ERC Starting Grant"
"658451";"MSCA-IF-2014-EF";"Marie Skłodowska-Curie Individual Fellowships (IF-EF)"
"859853";"MSCA-ITN-2019";"Innovative Training Networks"
"798305";"MSCA-IF-2017";"Individual Fellowships"
"714245";"ERC-2016-STG";"ERC Starting Grant"
"824069";"FETPROACT-01-2018";"FET Proactive: emerging paradigms and communities"
"101031081";"MSCA-IF-2020";"Individual Fellowships"
"101022318";"MSCA-IF-2020";"Individual Fellowships"
"705295";"MSCA-IF-2015-GF";"Marie Skłodowska-Curie Individual Fellowships (IF-GF)"
"726400";"ERC-2016-COG";"ERC Consolidator Grant"
"700525";"MSCA-IF-2015-GF";"Marie Skłodowska-Curie Individual Fellowships (IF-GF)"
"101026819";"MSCA-IF-2020";"Individual Fellowships"
"748525";"MSCA-IF-2016";"Individual Fellowships"
"798582";"MSCA-IF-2017";"Individual Fellowships"
"660030";"MSCA-IF-2014-EF";"Marie Skłodowska-Curie Individual Fellowships (IF-EF)"
"896865";"MSCA-IF-2019";"Individual Fellowships"
"850638";"ERC-2019-STG";"ERC Starting Grant"
"853967";"IMI2-2018-15-07";"AMR Accelerator programme Pillar A: Capability Building Network to accelerate and validate scientific discoveries"
"965265";"SC1-BHC-34-2020";"New approaches for clinical management and prevention of resistant bacterial infections in high prevalence settings"
"812867";"ERC-2018-PoC";"ERC Proof of Concept Grant"
"963929";"ERC-2020-POC";"Call for proposals for ERC Proof of Concept Grant"
"816119";"EIC-SMEInst-2018-2020";"SME instrument"
"694515";"ERC-ADG-2015";"ERC Advanced Grant"
"842826";"MSCA-IF-2018";"Individual Fellowships"
"867461";"EIC-SMEInst-2018-2020";"SME instrument"
"890441";"MSCA-IF-2019";"Individual Fellowships"
"884163";"MSCA-IF-2019";"Individual Fellowships"
"796084";"MSCA-IF-2017";"Individual Fellowships"
"792686";"MSCA-IF-2017";"Individual Fellowships"
"647586";"ERC-CoG-2014";"ERC Consolidator Grant"
"101028544";"MSCA-IF-2020";"Individual Fellowships"
"778010";"MSCA-RISE-2017";"Research and Innovation Staff Exchange"
"642976";"MSCA-ITN-2014-ETN";"Marie Skłodowska-Curie Innovative Training Networks (ITN-ETN)"
"794395";"MSCA-IF-2017";"Individual Fellowships"
"892772";"MSCA-IF-2019";"Individual Fellowships"
"707109";"MSCA-IF-2015-EF";"Marie Skłodowska-Curie Individual Fellowships (IF-EF)"
"640378";"FETPROACT-3-2014";"Quantum simulation"
"769765";"SC1-PM-15-2017";"Personalised coaching for well-being and care of people as they age"
"673822";"NMP-25-2014-1";"Accelerating the uptake of nanotechnologies, advanced materials or advanced manufacturing and processing technologies by SMEs"
"652511";"IT-1-2014-1";"Small business innovation research for Transport"
"832219";"ERC-2018-ADG";"ERC Advanced Grant"
"786001";"SMEInst-10-2016-2017";"Small business innovation research for Transport and Smart Cities Mobility"
"672457";"IT-1-2014-1";"Small business innovation research for Transport"
"650677";"IT-1-2014-1";"Small business innovation research for Transport"
"946288";"EIC-SMEInst-2018-2020";"SME instrument"
"101028788";"MSCA-IF-2020";"Individual Fellowships"
"796927";"MSCA-IF-2017";"Individual Fellowships"
"802192";"ERC-2018-STG";"ERC Starting Grant"
"658120";"MSCA-IF-2014-EF";"Marie Skłodowska-Curie Individual Fellowships (IF-EF)"
"768953";"ART-01-2017";"ICT infrastructure to enable the transition towards road transport automation"
"729096";"SMEInst-10-2016-2017";"Small business innovation research for Transport and Smart Cities Mobility"
"728883";"SMEInst-09-2016-2017";"Stimulating the innovation potential of SMEs for a low carbon and efficient energy system"
"945500";"CS2-GAM-2020-SAT";"Small Air Transport (SAT) - GAM 2018"
"724939";"ERC-2016-COG";"ERC Consolidator Grant"
"891061";"SESAR-ER4-10-2019";"ATM Role in Intermodal Transport"
"702525";"MSCA-IF-2015-EF";"Marie Skłodowska-Curie Individual Fellowships (IF-EF)"
"848560";"EIC-SMEInst-2018-2020";"SME instrument"
"953618";"MG-2-11-2020";"Network and traffic management for future mobility"
"968107";"EIC-SMEInst-2018-2020";"SME instrument"
"101006900";"MG-2-14-2020";"The effects of automation on the transport labour force, future working conditions and skills requirements"
"794063";"MSCA-IF-2017";"Individual Fellowships"
"741284";"MSCA-IF-2016";"Individual Fellowships"
"662322";"ECSEL-01-2014";"ECSEL Key Applications and Essential Technologies (RIA)"
"832012";"JTI-CS2-2018-CfP08-AIR-03-04";"Development of an anaerobic digester prototype for aircraft use"
"799942";"MSCA-IF-2017";"Individual Fellowships"
"769303";"MG-2.4-2017";"Complex and value-added specialised vessels"
"895305";"MSCA-IF-2019";"Individual Fellowships"
"761586";"ICT-08-2017";"5G PPP Convergent Technologies"
"777026";"JTI-CS2-2016-CFP05-TE2-01-03";"ATS Level business jet 2035 forecast"
"707624";"MSCA-IF-2015-EF";"Marie Skłodowska-Curie Individual Fellowships (IF-EF)"
"694405";"ERC-ADG-2015";"ERC Advanced Grant"
"659378";"MSCA-IF-2014-EF";"Marie Skłodowska-Curie Individual Fellowships (IF-EF)"
"680569";"FoF-08-2015";"ICT-enabled modelling, simulation, analytics and forecasting technologies"
"687655";"ICT-19-2015";"Technologies for creative industries, social media and convergence"
"772190";"ERC-2017-COG";"ERC Consolidator Grant"
"637066";"FoF-01-2014";"Process optimisation of manufacturing assets"
"836806";"EIC-SMEInst-2018-2020";"SME instrument"
"872170";"EIC-SMEInst-2018-2020";"SME instrument"
"867380";"EIC-SMEInst-2018-2020";"SME instrument"
"834166";"ERC-2018-ADG";"ERC Advanced Grant"
"824651";"SwafS-06-2018";"Science4Refugees"
"673810";"ICT-37-2014-1";"Open Disruptive Innovation Scheme (implemented through the SME instrument)"
"720235";"SFS-08-2015-1";"Resource-efficient eco-innovative food production and processing"
"641000";"ERC-PoC-2014";"ERC Proof of Concept Grant"
"663104";"ICT-37-2014-1";"Open Disruptive Innovation Scheme (implemented through the SME instrument)"
"738956";"SMEInst-13-2016-2017";"Engaging SMEs in security research and development"
"836089";"EIC-SMEInst-2018-2020";"SME instrument"
"788503";"SwafS-14-2017";"A Linked-up Global World of RRI"
"868895";"EIC-SMEInst-2018-2020";"SME instrument"
"732631";"FETPROACT-01-2016";"FET Proactive: emerging themes and communities"
"736384";"SMEInst-06-2016-2017";"Accelerating market introduction of ICT solutions for Health, Well-Being and Ageing Well"
"815488";"EIC-SMEInst-2018-2020";"SME instrument"
"684499";"IT-1-2015-1";"Small business innovation research for Transport"
"699132";"Space-SME-2015-1";"SME Instrument"
"736397";"SMEInst-01-2016-2017";"Open Disruptive Innovation Scheme"
"687039";"JTI-CS2-2014-CFP01-ENG-04-03";"Alternative Architecture Engine research"
"685368";"ICT-37-2015";"Open Disruptive Innovation Scheme (implemented through the SME instrument)"
"671379";"ICT-37-2014";"Open Disruptive Innovation Scheme (implemented through the SME instrument)"
"690770";"MG-4.3-2015";"System modelling and life-cycle cost optimisation for waterborne assets"
"883033";"ERC-2019-ADG";"ERC Advanced Grant"
"704978";"MSCA-IF-2015-EF";"Marie Skłodowska-Curie Individual Fellowships (IF-EF)"
"692914";"ERC-PoC-2015";"ERC Proof of Concept Grant"
"656298";"MSCA-IF-2014-EF";"Marie Skłodowska-Curie Individual Fellowships (IF-EF)"
"688244";"ICT-19-2015";"Technologies for creative industries, social media and convergence"
"815705";"EIC-SMEInst-2018-2020";"SME instrument"
"876459";"EIC-SMEInst-2018-2020";"SME instrument"
"738922";"SMEInst-01-2016-2017";"Open Disruptive Innovation Scheme"
"735244";"SMEInst-01-2016-2017";"Open Disruptive Innovation Scheme"
"855248";"EIC-SMEInst-2018-2020";"SME instrument"
"696973";"DRS-17-2015";"Critical infrastructure protection topic 7: SME instrument topic: Protection of Urban soft targets and critical infrastructures"
"666312";"ICT-37-2014";"Open Disruptive Innovation Scheme (implemented through the SME instrument)"
"726763";"SMEInst-01-2016-2017";"Open Disruptive Innovation Scheme"
"761898";"ICT-08-2017";"5G PPP Convergent Technologies"
"867827";"EIC-SMEInst-2018-2020";"SME instrument"
"636966";"FoF-05-2014";"Innovative Product-Service design using manufacturing intelligence"
"806295";"SMEInst-10-2016-2017";"Small business innovation research for Transport and Smart Cities Mobility"
"698201";"SIE-01-2015";"Stimulating the innovation potential of SMEs for a low carbon energy system"
"878368";"EIC-SMEInst-2018-2020";"SME instrument"
"789839";"SMEInst-01-2016-2017";"Open Disruptive Innovation Scheme"
"734996";"SMEInst-10-2016-2017";"Small business innovation research for Transport and Smart Cities Mobility"
"735095";"SMEInst-01-2016-2017";"Open Disruptive Innovation Scheme"
"645197";"ICT-07-2014";"Advanced Cloud Infrastructures and Services"
"762978";"SMEInst-01-2016-2017";"Open Disruptive Innovation Scheme"
"783274";"ECSEL-2017-2";"RIA"
"706334";"MSCA-IF-2015-GF";"Marie Skłodowska-Curie Individual Fellowships (IF-GF)"
"701704";"MSCA-IF-2015-EF";"Marie Skłodowska-Curie Individual Fellowships (IF-EF)"
"759885";"ERC-2017-STG";"ERC Starting Grant"
"728999";"SMEInst-12-2016-2017";"New business models for inclusive, innovative and reflective societies"
"694817";"ERC-ADG-2015";"ERC Advanced Grant"
"748609";"MSCA-IF-2016";"Individual Fellowships"
"101030375";"MSCA-IF-2020";"Individual Fellowships"
"748161";"MSCA-IF-2016";"Individual Fellowships"
"753810";"MSCA-IF-2016";"Individual Fellowships"
"751277";"MSCA-IF-2016";"Individual Fellowships"
"741273";"ERC-2016-ADG";"ERC Advanced Grant"
"762057";"ICT-07-2017";"5G PPP Research and Validation of critical technologies and systems"
"691980";"H2020-TWINN-2015";"Twinning"
"739754";"INNOSUP-02-2016";"European SME innovation Associate - pilot"
"798514";"MSCA-IF-2017";"Individual Fellowships"
"774219";"SMEInst-08-2016-2017";"Supporting SMEs efforts for the development - deployment and market replication of innovative solutions for blue growth"
"739785";"INNOSUP-02-2016";"European SME innovation Associate - pilot"
"101025655";"MSCA-IF-2020";"Individual Fellowships"
"752250";"MSCA-IF-2016";"Individual Fellowships"
"675412";"MSCA-ITN-2015-ETN";"Marie Skłodowska-Curie Innovative Training Networks (ITN-ETN)"
"101024503";"MSCA-IF-2020";"Individual Fellowships"
"948029";"ERC-2020-STG";"ERC STARTING GRANTS"
"678371";"ERC-StG-2015";"ERC Starting Grant"
"863102";"FETOPEN-01-2018-2019-2020";"FET-Open Challenging Current Thinking"
"694126";"ERC-ADG-2015";"ERC Advanced Grant"
"841910";"MSCA-IF-2018";"Individual Fellowships"
"826673";"EIC-SMEInst-2018-2020";"SME instrument"
"825569";"ERC-2018-PoC";"ERC Proof of Concept Grant"
"675715";"MSCA-ITN-2015-EID";"Marie Skłodowska-Curie Innovative Training Networks (ITN-EID)"
"644579";"ICT-07-2014";"Advanced Cloud Infrastructures and Services"
"669689";"ERC-ADG-2014";"ERC Advanced Grant"
"769872";"SC1-PM-15-2017";"Personalised coaching for well-being and care of people as they age"
"683164";"ERC-CoG-2015";"ERC Consolidator Grant"
"853404";"ERC-2019-STG";"ERC Starting Grant"
"636909";"FoF-01-2014";"Process optimisation of manufacturing assets"
"787149";"DS-08-2017";"Cybersecurity PPP: Privacy, Data Protection, Digital Identities"
"825061";"ICT-11-2018-2019";"HPC and Big Data enabled Large-scale Test-beds and Applications"
"671741";"SIE-01-2014-1";"Stimulating the innovation potential of SMEs for a low carbon energy system"
"728541";"SMEInst-01-2016-2017";"Open Disruptive Innovation Scheme"
"953121";"DT-NMBP-23-2020";"Next generation organ-on-chip (RIA-LS)"
"674510";"SIE-01-2014-1";"Stimulating the innovation potential of SMEs for a low carbon energy system"
"739767";"INNOSUP-02-2016";"European SME innovation Associate - pilot"
"839585";"MSCA-IF-2018";"Individual Fellowships"
"783838";"SMEInst-07-2016-2017";"Stimulating the innovation potential of SMEs for sustainable and competitive agriculture, forestry, agri-food and bio-based sectors"
"895340";"MSCA-IF-2019";"Individual Fellowships"
"844947";"MSCA-IF-2018";"Individual Fellowships"
"945655";"ERC-2020-STG";"ERC STARTING GRANTS"
"956144";"INNOSUP-02-2019-2020";"European SME innovation Associate - pilot"
"748600";"MSCA-IF-2016";"Individual Fellowships"
"674849";"INNOVATION";"Enhancing the innovation management capacity of SMEs"
"723630";"NMBP-33-2016";"Networking and sharing best experiences in using regional clusters strategies with a focus on supporting innovation in the NMBP thematic area."
"673225";"BIOTEC-5a-2014-1";"SME boosting biotechnology-based industrial processes driving competitiveness and sustainability"
"800176";"IMI2-2015-08-01";"Ebola and other filoviral haemorrhagic fevers (Ebola+) programme: future outbreaks"
